StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);Rate(P);Rate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);MsgRecvPerS(P);MsgRecvPerS(C);MsgSendPerS(P);MsgSendPerS(C);UnexpectedMsg(P);UnexpectedMsg(C);CurrentCall;InitSuccessfulCall(P);InitSuccessfulCall(C);TrafficSuccessfulCall(P);TrafficSuccessfulCall(C);DefaultSuccessfulCall(P);DefaultSuccessfulCall(C);AbortSuccessfulCall(P);AbortSuccessfulCall(C);FailedCall(P);FailedCall(C);FailedRefused(P);FailedRefused(C);FailedAborted(P);FailedAborted(C);FailedTimeout(P);FailedTimeout(C);ResponseTime(P);ResponseTime(C);ResponseTimeRepartition;<50;<75;<100;<150;<300;<5000;>=5000;
2025-12-29 15:16:25;2025-12-29 15:16:43;2025-12-29 15:16:44;00:00:01;00:00:19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:44;2025-12-29 15:16:45;00:00:01;00:00:20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:45;2025-12-29 15:16:46;00:00:01;00:00:21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:46;2025-12-29 15:16:47;00:00:01;00:00:22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:47;2025-12-29 15:16:48;00:00:01;00:00:23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:48;2025-12-29 15:16:49;00:00:01;00:00:24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:49;2025-12-29 15:16:50;00:00:01;00:00:25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:50;2025-12-29 15:16:51;00:00:01;00:00:26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:51;2025-12-29 15:16:52;00:00:01;00:00:27;2;0.0740466;2;2;0;0;2;0.0740466;2;0.0740466;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:52;2025-12-29 15:16:53;00:00:01;00:00:28;1;0.107101;1;3;0;0;1;0.107101;1;0.107101;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:53;2025-12-29 15:16:54;00:00:01;00:00:29;1;0.137879;1;4;0;0;1;0.137879;1;0.137879;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:54;2025-12-29 15:16:55;00:00:01;00:00:30;1;0.166606;1;5;0;0;1;0.166606;1;0.166606;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:55;2025-12-29 15:16:56;00:00:01;00:00:31;1;0.193473;1;6;0;0;1;0.193473;1;0.193473;0;0;0;0;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:56;2025-12-29 15:16:57;00:00:01;00:00:32;1;0.218668;1;7;0;0;1;0.218668;1;0.218668;0;0;0;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:57;2025-12-29 15:16:58;00:00:01;00:00:33;1;0.242329;1;8;0;0;1;0.242329;1;0.242329;0;0;0;0;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:58;2025-12-29 15:16:59;00:00:01;00:00:34;1;0.264605;1;9;0;0;1;0.264605;1;0.264605;0;0;0;0;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:16:59;2025-12-29 15:17:00;00:00:01;00:00:35;1;0.2856;1;10;0;0;1;0.2856;1;0.2856;0;0;0;0;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:17:00;2025-12-29 15:17:01;00:00:01;00:00:36;1;0.305437;1;11;0;0;1;0.305437;1;0.305437;0;0;0;0;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:17:01;2025-12-29 15:17:02;00:00:01;00:00:37;0;0.297185;0;11;0;0;0;0.297185;0;0.297185;0;0;0;0;1;0;10;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2025-12-29 15:16:25;2025-12-29 15:17:02;2025-12-29 15:17:03;00:00:00;00:00:37;0;0.293161;0;11;0;0;0;0.293161;0;0.293161;0;0;0;0;1;0;10;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
